student_id,age,entrance_score,board_percentage,extracurricular_score,admission_probability
23179,20,0,93.79,5,0.408
23180,17,114,81.6,5,0.397
23181,20,493,94.39,8,0.73101
23182,18,107,75.51,9,0.42
23183,17,74,57.32,3,0.157
23184,17,0,99.53,9,0.524
23185,18,0,94.76,1,0.343
23186,20,103,90.71,2,0.401
23187,20,0,94.93,5,0.417
23188,19,0,50.44,1,0.04199
23189,19,89,99.53,6,0.53
23190,18,0,71.79,7,0.285
23191,20,20,51.47,10,0.205
23192,18,180,82.34,4,0.428
23193,20,169,55.01,10,0.331
23194,18,167,64.35,9,0.38
23195,18,0,66.26,0,0.118
23196,18,157,94.45,3,0.482
23197,19,221,84.02,2,0.432
23198,19,0,98.13,4,0.422
23199,20,1,51.17,9,0.172
23200,17,141,92.07,7,0.527
23201,17,140,58.66,5,0.247
23202,20,175,65.9,8,0.378
23203,20,84,92.76,5,0.457
23204,17,131,52.7,3,0.162
23205,20,78,99.53,2,0.448
23206,18,0,82.22,6,0.342
23207,20,190,73.81,4,0.373
23208,20,0,98.81,6,0.463
23209,19,0,80.64,5,0.313
23210,17,0,61.89,3,0.14
23211,20,0,82.54,0,0.236
23212,17,12,54.06,0,0.04199
23213,18,408,95.13,4,0.675
23214,19,0,82.36,4,0.307
23215,17,0,82.33,7,0.361
23216,18,484,72.64,3,0.544
23217,20,9,90.62,10,0.482
23218,17,129,88.36,2,0.401
23219,18,0,78.97,8,0.355
23220,17,191,74.61,2,0.343
23221,19,634,71.31,9,0.73101
23222,17,0,92.94,3,0.366
23223,18,56,96.54,6,0.484
23224,19,0,83.99,3,0.301
23225,17,21,99.08,4,0.443
23226,17,93,98.04,4,0.484
23227,20,189,79.81,7,0.47
23228,20,0,74.23,9,0.339
23229,17,0,76.05,10,0.37
23230,20,85,71.07,7,0.337
23231,18,0,91.69,10,0.484
23232,17,0,85.49,7,0.384
23233,20,95,79.83,8,0.425
23234,18,0,90.51,8,0.439
23235,18,140,80.08,7,0.439
23236,17,0,95.49,6,0.439
23237,20,0,50.72,3,0.059
23238,18,0,77.05,2,0.232
23239,19,0,88.16,7,0.404
23240,17,10,91.6,6,0.417
23241,20,0,73.43,6,0.279
23242,20,0,63.66,8,0.244
23243,19,169,61.15,8,0.34
23244,18,151,68.59,8,0.381
23245,19,0,95.67,5,0.422
23246,18,0,77.45,8,0.344
23247,20,199,86.41,6,0.507
23248,19,0,71.38,6,0.264
23249,17,123,85.01,8,0.482
23250,20,152,98.54,3,0.509
23251,17,18,78.87,0,0.221
23252,18,0,97.85,9,0.51
23253,18,58,91.01,1,0.355
23254,17,25,61.91,10,0.284
23255,20,122,61.46,10,0.346
23256,20,289,94.1,10,0.696
23257,17,0,62.38,4,0.162
23258,18,0,61.58,0,0.084
23259,18,0,69.33,0,0.14
23260,19,153,83.74,7,0.475
23261,19,0,64.37,10,0.285
23262,19,130,86.21,4,0.423
23263,17,0,58.75,4,0.136
23264,19,0,95.65,5,0.422
23265,17,141,62.46,6,0.294
23266,17,0,62.27,0,0.089
23267,20,190,64.38,5,0.323
23268,17,0,92.39,7,0.434
23269,17,0,54.99,1,0.054
23270,18,500,71.33,10,0.673
23271,19,0,89.4,9,0.449
23272,19,0,51.8,0,0.04199
23273,17,155,76.18,5,0.385
23274,20,52,51,4,0.114
23275,18,187,76.09,1,0.333
23276,19,137,88.75,0,0.373
23277,17,23,84.18,0,0.263
23278,20,0,52.28,9,0.179
23279,18,140,59.3,9,0.325
23280,20,0,55.57,8,0.185
23281,18,0,70.86,1,0.169
23282,19,324,76.77,3,0.467
23283,19,196,65.27,4,0.315
23284,17,0,83.33,6,0.35
23285,17,0,51.59,3,0.066
23286,18,48,55.61,4,0.145
23287,17,95,54.33,4,0.168
23288,19,0,79.7,10,0.397
23289,17,0,51.88,3,0.068
23290,19,0,62.5,1,0.108
23291,17,31,99.31,1,0.397
23292,17,11,65.1,5,0.207
23293,18,98,62.43,7,0.283
23294,19,0,77.66,6,0.309
23295,18,192,50.44,7,0.258
23296,18,62,57.26,1,0.112
23297,18,0,90.47,1,0.312
23298,18,176,61.33,8,0.346
23299,18,0,57.48,10,0.235
23300,20,0,54.23,0,0.04199
23301,19,0,72.36,6,0.271
23302,18,0,95.05,0,0.327
23303,19,190,63.35,10,0.406
23304,19,0,76.65,5,0.284
23305,20,0,88.18,8,0.422
23306,19,0,55,3,0.09
23307,17,0,82.02,7,0.359
23308,19,162,53.63,0,0.135
23309,20,5,62.56,8,0.239
23310,17,0,88.38,1,0.296
23311,17,0,59.17,8,0.211
23312,19,144,99.53,9,0.623
23313,20,5,72.02,8,0.308
23314,18,192,66.35,9,0.411
23315,19,124,71.01,5,0.326
23316,19,634,54.12,7,0.616
23317,19,18,56.13,5,0.147
23318,17,0,68.88,6,0.246
23319,18,190,88.27,3,0.46
23320,20,110,50.44,0,0.074
23321,20,0,57.67,5,0.146
23322,20,148,56.02,4,0.216
23323,17,587,72.85,2,0.597
23324,18,0,70.92,10,0.333
23325,17,101,81.11,8,0.439
23326,18,37,66.33,9,0.306
23327,20,0,58.82,0,0.064
23328,18,0,82.25,8,0.379
23329,17,156,84,0,0.351
23330,19,0,79.06,5,0.301
23331,20,0,81.46,3,0.282
23332,19,14,69.59,6,0.26
23333,20,27,57.21,3,0.125
23334,19,0,96.89,6,0.449
23335,19,0,54.79,1,0.052
23336,20,190,89.84,9,0.58
23337,18,0,73.4,5,0.26
23338,18,0,76.21,7,0.317
23339,19,634,62.69,1,0.552
23340,19,0,91.49,6,0.41
23341,18,0,91.21,3,0.353
23342,18,619,83.98,10,0.73101
23343,17,187,64.94,8,0.379
23344,19,49,65.46,3,0.199
23345,17,0,84.7,0,0.252
23346,18,195,51.08,3,0.193
23347,18,0,99.53,7,0.489
23348,20,0,52.44,9,0.181
23349,18,0,73.69,9,0.335
23350,17,96,91.85,8,0.513
23351,19,0,79.48,8,0.359
23352,17,0,72.22,2,0.197
23353,18,0,67.95,10,0.311
23354,18,19,60.55,6,0.198
23355,17,0,88.45,6,0.388
23356,20,0,84.78,9,0.415
23357,18,0,91.61,10,0.483
23358,19,30,88.29,6,0.407
23359,20,0,56.19,2,0.081
23360,18,140,50.7,5,0.19
23361,20,167,59.6,9,0.345
23362,18,78,51,3,0.114
23363,20,0,93.9,7,0.445
23364,18,0,67.4,7,0.253
23365,17,0,97.2,8,0.487
23366,20,38,56.48,9,0.236
23367,20,0,83.23,4,0.313
23368,20,44,54.24,5,0.151
23369,17,166,85.12,8,0.512
23370,20,0,50.89,3,0.06
23371,18,0,54.27,0,0.04199
23372,20,0,63.09,1,0.113
23373,20,163,78.1,8,0.459
23374,17,49,75.44,1,0.235
23375,18,13,81.85,2,0.276
23376,18,0,90.56,4,0.367
23377,18,22,54.05,2,0.08
23378,19,120,76.91,7,0.403
23379,18,63,63.37,8,0.284
23380,19,0,74.86,8,0.325
23381,19,327,53.99,5,0.339
23382,17,108,71.39,3,0.282
23383,17,0,67.9,10,0.311
23384,19,17,96.04,2,0.382
23385,17,0,54.47,2,0.068
23386,17,0,55.05,8,0.181
23387,19,177,72.7,5,0.374
23388,18,0,97.6,10,0.527
23389,17,0,89.09,8,0.429
23390,18,0,66.05,5,0.207
23391,19,157,85.74,5,0.456
23392,20,0,53.97,3,0.083
23393,20,7,99.13,2,0.397
23394,19,0,59.03,4,0.138
23395,20,132,58.24,3,0.203
23396,19,103,50.56,9,0.236
23397,18,164,64.7,2,0.253
23398,20,110,53.3,0,0.098
23399,18,0,96.5,2,0.374
23400,20,56,67.82,1,0.185
23401,20,0,76.51,7,0.319
23402,18,0,62.79,1,0.111
23403,19,0,57.51,7,0.181
23404,20,0,53.3,10,0.205
23405,20,0,73.25,9,0.332
23406,17,27,66.9,6,0.249
23407,20,0,77.76,9,0.364
23408,19,0,95.38,2,0.365
23409,17,64,98.66,4,0.469
23410,17,69,96.26,6,0.491
23411,19,60,65.14,0,0.15
23412,18,74,53.03,5,0.162
23413,17,26,76.52,2,0.246
23414,19,97,81.71,5,0.386
23415,19,0,56.08,7,0.171
23416,17,0,85.65,5,0.349
23417,18,0,52.63,8,0.164
23418,18,57,61.67,10,0.304
23419,20,0,97.29,7,0.47
23420,19,0,87.67,0,0.273
23421,17,0,89.21,7,0.411
23422,19,0,94.67,4,0.397
23423,20,143,66.56,0,0.216
23424,17,154,80.66,3,0.38
23425,20,0,83.61,1,0.262
23426,17,0,82.52,4,0.308
23427,19,0,60.08,1,0.091
23428,18,177,52.89,5,0.23
23429,19,26,68.23,10,0.331
23430,20,235,95.7,5,0.58
23431,20,95,81.8,8,0.44
23432,20,86,68.54,7,0.319
23433,20,185,68.58,6,0.368
23434,18,78,79.93,8,0.415
23435,18,0,97.58,1,0.363
23436,19,172,64.66,8,0.367
23437,17,143,71.05,8,0.394
23438,19,174,99.53,5,0.569
23439,19,9,77.17,3,0.257
23440,20,0,74.94,0,0.181
23441,17,212,82.94,4,0.454
23442,17,29,87.92,10,0.476
23443,17,438,68.91,5,0.523
23444,19,99,91.98,10,0.553
23445,19,261,61.87,9,0.425
23446,19,385,53.88,4,0.36
23447,17,0,77.14,1,0.215
23448,18,174,79.8,6,0.442
23449,18,0,65.44,10,0.293
23450,17,25,64.22,8,0.265
23451,20,62,73.44,1,0.23
23452,17,53,74.39,1,0.23
23453,19,171,89.49,1,0.42
23454,18,0,81.78,5,0.321
23455,20,562,91.87,1,0.7
23456,19,0,84.43,9,0.413
23457,18,0,61.33,2,0.118
23458,19,0,91.46,1,0.319
23459,17,453,61.58,9,0.552
23460,17,196,78.65,6,0.448
23461,18,0,62.02,5,0.178
23462,20,617,75.8,2,0.639
23463,20,0,69.27,2,0.176
23464,18,7,75.91,7,0.319
23465,18,0,74.94,4,0.253
23466,20,175,71.08,4,0.343
23467,19,0,89.2,0,0.284
23468,17,0,89.27,1,0.303
23469,17,34,71.02,4,0.248
23470,20,0,92.58,4,0.381
23471,20,0,68.23,4,0.205
23472,20,0,78.85,6,0.318
23473,17,0,55.61,9,0.204
23474,20,25,92.01,2,0.358
23475,17,0,58.61,1,0.08
23476,20,366,81.32,2,0.51
23477,20,126,97.13,3,0.481
23478,18,180,67.04,2,0.281
23479,17,104,60.57,10,0.328
23480,19,0,77.13,7,0.324
23481,17,0,92.53,0,0.308
23482,19,362,94.47,3,0.621
23483,18,0,61.28,5,0.172
23484,18,18,98.66,6,0.474
23485,20,75,79.25,10,0.444
23486,20,0,82.14,4,0.306
23487,18,145,62.45,1,0.206
23488,18,0,67.85,5,0.22
23489,20,0,55.49,7,0.166
23490,18,0,87.38,7,0.398
23491,17,167,67.69,0,0.24
23492,20,0,80.54,5,0.312
23493,20,73,88.66,0,0.329
23494,18,0,80.21,0,0.219
23495,17,154,58.3,9,0.327
23496,17,11,56.28,9,0.216
23497,19,160,72.22,10,0.45
23498,18,125,71.65,1,0.259
23499,19,46,66.55,6,0.26
23500,20,154,52.88,6,0.233
23501,17,195,59.13,0,0.197
23502,20,0,76.77,8,0.339
23503,17,0,97.28,5,0.434
23504,17,0,61.3,3,0.136
23505,19,0,51.86,9,0.176
23506,19,129,58.28,10,0.328
23507,20,36,79.67,2,0.276
23508,19,339,59.14,3,0.349
23509,18,91,57.24,5,0.204
23510,19,0,92.13,7,0.433
23511,20,0,79.1,7,0.338
23512,19,0,96.97,9,0.504
23513,18,40,87.86,1,0.32
23514,20,167,65.56,1,0.243
23515,18,0,78.91,2,0.246
23516,18,121,66.64,6,0.311
23517,18,0,50.96,9,0.17
23518,18,159,71.79,5,0.356
23519,17,0,98.46,10,0.533
23520,19,286,89.88,9,0.645
23521,19,111,50.44,1,0.095
23522,18,0,67.75,1,0.147
23523,20,0,84.36,0,0.249
23524,18,60,83.93,5,0.377
23525,18,153,62.17,9,0.354
23526,17,0,70.13,0,0.146
23527,20,0,86.77,2,0.303
23528,17,115,97.54,8,0.567
23529,17,0,66.18,8,0.262
23530,20,13,54.72,9,0.206
23531,19,69,81.46,2,0.311
23532,17,0,70.89,0,0.151
23533,18,165,78.64,10,0.5
23534,19,0,64.68,2,0.142
23535,17,0,79.72,4,0.288
23536,20,113,57.74,7,0.259
23537,19,158,52.93,8,0.272
23538,17,0,93.04,5,0.403
23539,19,0,51.51,8,0.156
23540,17,0,69.63,4,0.215
23541,19,193,70.65,3,0.334
23542,18,148,73.46,3,0.324
23543,17,0,97.01,6,0.45
23544,19,0,69.25,2,0.176
23545,18,0,81.68,1,0.248
23546,18,61,73.73,4,0.286
23547,20,0,82.64,1,0.255
23548,19,103,98.76,0,0.423
23549,18,64,95.58,10,0.555
23550,17,0,96,1,0.352
23551,19,153,90.02,3,0.448
23552,17,87,81.84,1,0.307
23553,20,0,81.04,9,0.388
23554,17,0,79.45,8,0.359
23555,19,43,60.43,3,0.159
23556,18,531,90.11,9,0.73101
23557,19,136,84.63,0,0.343
23558,18,20,83.68,2,0.294
23559,17,0,84.97,0,0.253
23560,20,0,85.6,2,0.294
23561,20,56,58.14,10,0.278
23562,17,19,94.64,0,0.336
23563,17,26,59.91,2,0.125
23564,19,123,81.66,2,0.349
23565,20,168,74.99,7,0.421
23566,19,161,60.76,6,0.295
23567,17,0,95.53,2,0.366
23568,19,71,69.61,6,0.299
23569,18,634,90.95,2,0.73101
23570,19,0,70.1,10,0.327
23571,18,0,96.35,0,0.336
23572,17,96,51.47,9,0.238
23573,17,162,94.78,8,0.579
23574,19,0,96.73,4,0.411
23575,19,0,92.3,1,0.325
23576,18,146,78.58,6,0.414
23577,17,90,99.35,1,0.437
23578,20,46,66.42,0,0.15
23579,17,275,84.41,2,0.471
23580,17,0,78.44,10,0.388
23581,18,181,58.45,10,0.364
23582,19,34,79.24,9,0.398
23583,20,143,69.78,0,0.239
23584,19,34,56.81,4,0.145
23585,20,163,65.18,5,0.31
23586,19,0,50.44,8,0.146
23587,20,0,99.16,4,0.429
23588,17,4,51.05,9,0.173
23589,17,297,72.93,8,0.511
23590,19,256,51.52,8,0.328
23591,20,117,71.84,3,0.291
23592,19,0,84.14,1,0.266
23593,18,232,79.4,7,0.496
23594,18,564,76.22,6,0.679
23595,17,72,56.63,3,0.151
23596,18,9,74.49,9,0.347
23597,19,185,58.83,1,0.206
23598,17,0,76.35,5,0.282
23599,18,0,65.79,3,0.169
23600,18,73,73.58,6,0.329
23601,18,186,58.72,4,0.261
23602,20,22,63.9,7,0.242
23603,20,0,79.74,1,0.234
23604,18,147,61.67,3,0.238
23605,20,0,75.33,6,0.292
23606,19,0,95.19,9,0.491
23607,20,0,50.44,7,0.127
23608,19,160,85.57,5,0.456
23609,19,0,80.37,0,0.22
23610,19,0,97.96,7,0.475
23611,18,38,98.94,0,0.38
23612,19,0,90.76,6,0.404
23613,19,194,92.72,1,0.459
23614,19,0,79.3,10,0.394
23615,17,23,70.52,3,0.218
23616,19,180,85.27,1,0.395
23617,19,0,58.15,7,0.186
23618,17,47,84.62,4,0.355
23619,20,0,79.21,6,0.321
23620,20,183,59.13,7,0.316
23621,19,0,66.26,4,0.19
23622,20,0,59.71,5,0.161
23623,20,63,57.67,2,0.134
23624,18,0,69.66,3,0.197
23625,20,75,95.86,4,0.456
23626,20,0,59.66,9,0.233
23627,17,0,55.23,5,0.128
23628,20,428,98.21,1,0.656
23629,17,0,72.82,3,0.22
23630,18,104,65.2,7,0.307
23631,20,266,81.17,6,0.514
23632,19,77,94.9,0,0.377
23633,18,71,90.71,5,0.434
23634,19,73,60.96,8,0.274
23635,17,0,79.99,7,0.344
23636,17,391,71.31,6,0.526
23637,20,0,81.74,10,0.412
23638,17,0,56.14,1,0.062
23639,20,0,91.84,8,0.449
23640,18,2,90.64,6,0.405
23641,17,106,80.61,0,0.293
23642,20,118,54.74,6,0.222
23643,17,0,95.17,9,0.491
23644,18,76,84.63,0,0.302
23645,17,162,65.18,6,0.328
23646,20,0,81.75,9,0.393
23647,18,5,73.26,1,0.19
23648,19,0,82.45,9,0.399
23649,17,79,78.81,2,0.298
23650,19,0,60.76,3,0.132
23651,19,63,73.02,6,0.318
23652,18,0,76.97,10,0.377
23653,20,255,73.51,5,0.433
23654,18,0,77.1,6,0.305
23655,19,212,52.17,2,0.194
23656,17,321,94.5,6,0.648
23657,20,0,69.44,0,0.141
23658,17,63,83.19,5,0.374
23659,19,127,79.21,8,0.442
23660,17,0,95.64,6,0.44
23661,17,146,92.45,2,0.442
23662,17,2,88.53,3,0.335
23663,20,0,78.28,3,0.259
23664,17,634,75.73,2,0.701
23665,20,124,67.37,8,0.354
23666,19,121,67.22,8,0.351
23667,17,58,58.3,5,0.19
23668,18,127,67.6,8,0.358
23669,18,240,88.98,1,0.462
23670,18,170,78.13,4,0.391
23671,19,0,73.92,4,0.246
23672,20,0,91.59,3,0.356
23673,20,0,83.32,6,0.35
23674,19,0,71.2,7,0.281
23675,20,122,58.07,2,0.177
23676,20,32,98.02,2,0.406
23677,17,51,61.52,3,0.172
23678,19,163,87.19,3,0.434
23679,20,0,51.05,9,0.171
23680,17,0,88.99,7,0.41
23681,19,91,85.52,4,0.391
23682,20,89,81.93,5,0.382
23683,18,3,61.5,3,0.14
23684,20,193,94.81,10,0.636
23685,20,107,67.73,6,0.309
23686,19,0,63.55,7,0.225
23687,19,3,57.16,0,0.054
23688,19,0,77.62,9,0.363
23689,18,0,89.05,8,0.428
23690,18,0,59.29,5,0.158
23691,19,182,74.5,4,0.373
23692,18,0,94.71,6,0.433
23693,20,0,86.34,6,0.372
23694,20,71,62.4,5,0.228
23695,18,12,70.16,2,0.19
23696,19,0,55.48,4,0.112
23697,17,0,53.63,2,0.062
23698,17,0,85.4,8,0.402
23699,18,158,55.46,4,0.218
23700,17,0,82.73,5,0.328
23701,20,6,93.83,5,0.413
23702,17,0,54.44,8,0.177
23703,18,381,60.88,2,0.371
23704,18,93,52.19,10,0.26
23705,17,0,81.16,1,0.244
23706,18,23,63.38,6,0.221
23707,19,0,79.23,0,0.212
23708,20,68,87.92,5,0.411
23709,17,268,68.39,3,0.368
23710,17,109,57.91,8,0.276
23711,18,69,53.72,6,0.182
23712,18,25,79.51,6,0.34
23713,20,21,53.25,1,0.055
23714,17,193,84.56,7,0.508
23715,18,265,52.92,6,0.308
23716,19,194,64.08,6,0.341
23717,18,27,90.11,0,0.309
23718,19,221,90.09,4,0.512
23719,20,0,64.22,9,0.266
23720,19,0,74.33,6,0.285
23721,18,142,80.63,9,0.481
23722,20,109,78.6,9,0.444
23723,20,45,94.25,2,0.387
23724,20,0,76.56,3,0.247
23725,17,0,80.78,7,0.35
23726,20,0,83.43,8,0.388
23727,20,0,69.25,6,0.248
23728,20,0,92,4,0.377
23729,19,164,58.22,8,0.315
23730,18,57,85.52,9,0.459
23731,19,0,57.97,8,0.203
23732,19,0,61.18,2,0.117
23733,20,0,89.79,3,0.343
23734,18,139,81.91,8,0.47
23735,19,0,81.3,6,0.336
23736,20,45,68.03,4,0.233
23737,20,129,97.34,1,0.448
23738,17,0,66.15,6,0.226
23739,20,158,57.85,8,0.308
23740,17,1,66.82,1,0.141
23741,20,185,57.4,6,0.287
23742,17,159,98.98,2,0.499
23743,17,0,96.24,4,0.408
23744,19,0,88.65,10,0.462
23745,19,0,86.5,1,0.283
23746,19,0,54.23,4,0.103
23747,18,38,69.22,0,0.165
23748,17,34,64.63,4,0.201
23749,19,105,54.31,4,0.174
23750,19,86,92.07,3,0.417
23751,19,182,96.5,6,0.569
23752,18,64,84.34,4,0.365
23753,20,188,59.09,10,0.374
23754,20,0,93.23,7,0.441
23755,17,113,86.58,9,0.505
23756,17,41,54.21,4,0.13
23757,17,80,84.57,7,0.431
23758,17,119,54.19,2,0.146
23759,19,0,67.3,6,0.234
23760,19,205,52.05,8,0.298
23761,18,0,87.99,0,0.275
23762,19,100,78.92,4,0.349
23763,20,0,72.61,1,0.182
23764,20,130,90.05,10,0.559
23765,18,81,89.7,5,0.433
23766,19,0,79.9,5,0.307
23767,19,0,50.44,10,0.182
23768,20,578,99.53,9,0.73101
23769,20,0,95.54,8,0.475
23770,18,162,73.78,1,0.299
23771,20,193,93.57,3,0.5
23772,18,0,67.45,6,0.235
23773,20,18,59.6,8,0.227
23774,20,112,67.3,0,0.201
23775,20,0,89.84,10,0.47
23776,17,168,52.16,2,0.165
23777,17,0,95.26,10,0.51
23778,20,0,94.75,6,0.433
23779,17,168,55.36,9,0.315
23780,17,0,69.43,7,0.268
23781,18,0,89.64,4,0.36
23782,18,0,98.52,3,0.406
23783,17,46,90.8,5,0.418
23784,17,634,57.95,8,0.679
23785,18,28,65.28,8,0.275
23786,19,273,68.13,10,0.497
23787,19,0,63.51,8,0.243
23788,20,0,74.67,4,0.251
23789,20,126,78.49,8,0.436
23790,17,183,81.52,4,0.424
23791,19,0,56.46,8,0.192
23792,17,188,55.63,5,0.258
23793,18,29,87.08,9,0.452
23794,18,0,98.17,7,0.476
23795,19,0,74.01,7,0.301
23796,18,373,90.43,6,0.653
23797,20,0,55.34,3,0.093
23798,18,0,60.88,4,0.151
23799,20,73,96.41,4,0.458
23800,20,192,92.69,7,0.566
23801,19,192,72.39,7,0.418
23802,17,122,99.25,8,0.585
23803,19,0,90.42,5,0.384
23804,18,0,73.75,1,0.19
23805,18,0,60.98,9,0.243
23806,18,81,69.92,8,0.344
23807,18,0,77.96,1,0.221
23808,18,0,58.65,3,0.117
23809,20,0,60.69,7,0.204
23810,18,0,70.8,5,0.241
23811,18,119,63.2,8,0.321
23812,19,0,67.96,7,0.257
23813,17,0,95.63,1,0.349
23814,19,0,83.24,2,0.277
23815,20,0,82.63,0,0.236
23816,20,118,90.24,8,0.516
23817,17,0,77.5,3,0.254
23818,18,37,74.89,5,0.296
23819,17,138,61.26,2,0.211
23820,19,0,99.53,1,0.381
23821,18,0,86.12,2,0.298
23822,20,29,84.1,9,0.43
23823,17,21,66.85,10,0.318
23824,20,0,59.92,6,0.181
23825,18,0,84.84,10,0.434
23826,20,0,71.5,0,0.156
23827,17,189,80.65,1,0.368
23828,18,0,55.88,8,0.187
23829,18,0,92.42,9,0.471
23830,20,0,88.5,1,0.297
23831,19,163,89.21,10,0.576
23832,20,0,87.84,4,0.347
23833,19,12,61.42,10,0.272
23834,20,0,50.97,6,0.116
23835,19,121,79.7,7,0.424
23836,19,194,77.04,2,0.363
23837,20,634,75.09,10,0.73101
23838,20,0,70.89,7,0.278
23839,19,55,80.51,5,0.349
23840,18,196,76.98,0,0.327
23841,19,92,87.76,7,0.463
23842,19,78,93.29,0,0.366
23843,20,0,58.71,2,0.099
23844,19,36,78.45,7,0.357
23845,20,0,76.25,0,0.19
23846,19,0,79.95,5,0.308
23847,20,153,58.93,3,0.222
23848,20,90,59.58,10,0.311
23849,20,0,65.81,6,0.223
23850,17,24,73.95,2,0.226
23851,20,46,65.93,8,0.291
23852,18,0,69.57,9,0.305
23853,20,129,54.88,2,0.158
23854,18,0,76.6,1,0.211
23855,18,167,59.51,8,0.326
23856,19,0,91.11,2,0.334
23857,19,0,76.53,5,0.283
23858,19,0,65.77,5,0.205
23859,17,0,66.04,0,0.116
23860,20,0,60.93,7,0.206
23861,18,80,70.45,6,0.311
23862,20,0,92.94,1,0.329
23863,18,0,73.21,2,0.204
23864,19,19,81.6,5,0.333
23865,19,104,92.74,1,0.398
23866,17,299,82.97,3,0.495
23867,18,0,53.31,8,0.169
23868,19,410,70.57,2,0.461
23869,20,230,59.21,1,0.239
23870,20,145,67.65,4,0.298
23871,18,176,80.89,6,0.451
23872,19,0,58.17,0,0.059
23873,17,158,70.5,8,0.4
23874,20,193,83.2,7,0.498
23875,20,85,73.16,1,0.243
23876,20,17,82.98,1,0.269
23877,18,0,99.53,9,0.523
23878,18,0,64.68,2,0.142
23879,20,0,93,6,0.421
23880,19,391,69.53,10,0.586
23881,17,26,97.17,9,0.523
23882,19,21,92.75,9,0.487
23883,19,0,86.39,6,0.373
23884,18,0,79.24,1,0.23
23885,18,0,68.95,9,0.301
23886,17,49,68.83,6,0.278
23887,18,26,88.6,3,0.352
23888,17,0,67.79,9,0.292
23889,18,191,96.54,0,0.466
23890,17,112,50.44,2,0.113
23891,18,0,90.76,6,0.404
23892,19,0,88.03,9,0.439
23893,18,634,75.63,0,0.655
23894,17,0,94.03,6,0.428
23895,20,114,52.13,9,0.255
23896,18,414,73.74,2,0.487
23897,19,0,50.5,2,0.04199
23898,19,0,61.96,6,0.195
23899,19,0,88.67,5,0.371
23900,18,0,69.24,8,0.284
23901,20,15,69.04,2,0.184
23902,20,0,71.52,4,0.228
23903,20,0,84.41,0,0.249
23904,18,0,81.35,4,0.3
23905,18,528,92.21,5,0.73101
23906,17,0,81.58,6,0.338
23907,18,96,96.35,1,0.419
23908,20,93,91.4,6,0.472
23909,18,0,58.78,2,0.1
23910,20,634,60.26,3,0.583
23911,20,180,52.42,9,0.302
23912,19,0,89.11,2,0.32
23913,19,0,68.67,4,0.208
23914,20,106,89.87,10,0.542
23915,17,21,85.64,5,0.363
23916,17,154,92.15,7,0.536
23917,17,160,74.62,6,0.395
23918,20,0,90.8,1,0.314
23919,18,15,96.43,6,0.456
23920,17,95,89.48,4,0.423
23921,17,0,58.52,5,0.152
23922,18,199,61.17,0,0.215
23923,18,0,75.97,6,0.297
23924,17,90,74.28,9,0.4
23925,17,160,84.08,7,0.482
23926,20,0,64.38,3,0.158
23927,20,113,86.15,8,0.483
23928,17,138,88.35,3,0.425
23929,18,0,87.32,5,0.361
23930,18,94,80.75,1,0.304
23931,18,0,89.06,4,0.356
23932,17,0,91.97,10,0.486
23933,20,135,53.79,8,0.263
23934,19,170,73.82,3,0.341
23935,20,25,58.18,7,0.203
23936,18,48,98.55,0,0.384
23937,20,55,64.18,10,0.321
23938,19,0,54.19,0,0.04199
23939,17,25,84.32,3,0.32
23940,18,0,66.65,5,0.211
23941,20,79,56.25,10,0.28
23942,20,128,78.48,0,0.293
23943,19,121,57.69,3,0.191
23944,17,150,57.68,9,0.32
23945,19,0,64.07,1,0.12
23946,20,66,68.78,4,0.253
23947,17,99,99.42,6,0.534
23948,18,184,55.18,2,0.197
23949,17,130,51.4,2,0.134
23950,17,86,86.25,10,0.502
23951,20,0,84.66,4,0.324
23952,17,96,51.58,3,0.13
23953,17,0,80.99,3,0.279
23954,17,52,92.86,5,0.437
23955,20,0,52.5,0,0.04199
23956,18,166,86.32,2,0.411
23957,20,0,97.24,9,0.506
23958,18,0,93.47,6,0.424
23959,19,78,63.89,10,0.334
23960,20,142,82.92,2,0.37
23961,19,0,62.27,5,0.179
23962,19,113,91,5,0.464
23963,17,0,76.44,1,0.21
23964,17,192,81.12,6,0.464
23965,19,59,65.8,6,0.263
23966,18,0,89.24,1,0.303
23967,17,121,57.64,4,0.209
23968,17,0,85.83,1,0.278
23969,18,0,85.58,3,0.312
23970,17,0,57.79,8,0.201
23971,19,0,70.02,5,0.236
23972,18,0,90.15,4,0.364
23973,18,142,89.76,7,0.511
23974,17,0,95.99,6,0.442
23975,19,0,96.99,2,0.377
23976,17,202,95.82,4,0.541
23977,19,0,84.64,1,0.269
23978,20,0,60.12,4,0.146
23979,20,0,50.44,2,0.04199
23980,19,183,86.96,10,0.573
23981,20,0,51.4,8,0.155
23982,20,106,57.73,9,0.29
23983,19,0,82.68,5,0.328
23984,18,0,78.59,8,0.352
23985,19,0,82.39,0,0.235
23986,20,83,84.86,6,0.417
23987,19,391,93.95,2,0.618
23988,18,59,74.4,4,0.289
23989,17,0,67.66,10,0.309
23990,17,0,84.73,4,0.324
23991,18,0,72.59,3,0.218
23992,20,0,50.44,7,0.13
23993,19,15,60.94,4,0.162
23994,17,179,79.35,3,0.388
23995,20,89,86.11,8,0.467
23996,18,0,76.48,5,0.283
23997,18,146,55.13,7,0.262
23998,20,0,82.91,1,0.257
23999,18,47,70.24,1,0.196
