student_id,age,entrance_score,board_percentage,extracurricular_score,admission_probability,Topsis Score,Rank
18666.0,18,72,50.68,8,0.198,0.2617286649639091,11327
18667.0,17,497,65.24,5,0.536,0.7229933148835307,618
18668.0,19,457,99.34,5,0.73101,0.7217004219238432,622
18669.0,18,75,60.85,7,0.256,0.25551863122352814,11967
18670.0,19,0,58.17,10,0.24,0.2771315402616404,9753
18671.0,17,70,99.27,0,0.404,0.22884903003834853,14490
18672.0,20,0,62.18,4,0.161,0.14007296639434644,21380
18673.0,18,0,83.0,2,0.275,0.15113181178858956,20778
18674.0,18,0,88.45,2,0.315,0.17024047169964052,19479
18675.0,20,0,50.44,5,0.093,0.15153411865044833,20747
18676.0,19,159,76.64,9,0.463,0.39785074956853406,2485
18677.0,17,0,52.83,5,0.111,0.15137986401459558,20758
18678.0,19,587,94.56,0,0.718,0.7251548922229396,612
18679.0,19,181,59.88,3,0.248,0.2882314955116548,8607
18680.0,18,403,90.4,7,0.691,0.6790095054930507,759
18681.0,17,114,50.6,9,0.244,0.31495781437089976,6285
18682.0,17,0,69.48,1,0.159,0.08260769819321852,23667
18683.0,20,0,93.96,4,0.391,0.22344643435861916,14990
18684.0,17,44,96.78,6,0.478,0.2906628502736968,8369
18685.0,19,174,92.11,4,0.495,0.3645642644828417,3541
18686.0,20,0,94.56,8,0.468,0.2979250210788177,7746
18687.0,18,0,68.44,0,0.133,0.06537044910999999,24148
18688.0,17,0,85.36,4,0.329,0.19726887844738372,17236
18689.0,19,0,62.81,5,0.183,0.16643028374839614,19737
18690.0,19,634,95.16,1,0.73101,0.7615035587582162,475
18691.0,17,94,52.73,6,0.192,0.23518413506470467,13875
18692.0,19,57,81.98,4,0.343,0.22294881220733348,15035
18693.0,17,0,66.68,1,0.139,0.07180855375527612,23945
18694.0,18,13,67.02,5,0.223,0.179226006542591,18749
18695.0,18,0,85.34,4,0.329,0.19748083353990345,17227
18696.0,20,150,58.86,6,0.274,0.30240390567371545,7322
18697.0,20,109,69.11,4,0.284,0.2385787525203317,13586
18698.0,19,66,52.6,2,0.099,0.11623254786316504,22501
18699.0,19,192,98.62,8,0.627,0.4550277494707584,1512
18700.0,17,40,79.91,4,0.316,0.20354821775176982,16733
18701.0,17,123,57.48,0,0.137,0.17279075693559207,19282
18702.0,20,0,96.12,4,0.407,0.2297105504686533,14393
18703.0,18,0,71.01,3,0.207,0.13323797412267735,21719
18704.0,19,0,87.48,2,0.308,0.16759181956276314,19663
18705.0,19,21,61.59,0,0.098,0.05377589271728121,24357
18706.0,18,145,82.26,5,0.422,0.3255031150868494,5437
18707.0,19,0,96.92,10,0.522,0.3357533339845937,4836
18708.0,19,4,61.42,2,0.121,0.0826023253666157,23668
18709.0,17,182,51.16,9,0.294,0.379001658458799,3050
18710.0,19,334,88.03,10,0.682,0.6204097457790834,900
18711.0,17,155,79.16,10,0.497,0.41379585392367596,2106
18712.0,18,0,83.68,7,0.371,0.2554443160134041,11979
18713.0,20,0,76.11,10,0.371,0.30191281084021765,7378
18714.0,20,34,75.07,6,0.313,0.23337258758821758,14042
18715.0,17,120,89.21,5,0.456,0.3162835994825248,6188
18716.0,19,21,71.52,7,0.297,0.24090515504466542,13375
18717.0,19,162,77.22,5,0.397,0.33334188335496023,4979
18718.0,19,0,66.33,1,0.136,0.07293777929827183,23913
18719.0,20,0,87.57,7,0.399,0.26466388992414425,11035
18720.0,17,0,77.51,2,0.236,0.1318034492399166,21792
18721.0,19,3,88.51,5,0.372,0.22810102143118147,14551
18722.0,18,0,52.79,2,0.056,0.06431300620472696,24184
18723.0,17,0,64.92,10,0.289,0.28491193902774925,8950
18724.0,18,0,88.46,5,0.37,0.2262813088841431,14751
18725.0,17,100,61.42,3,0.204,0.18975401611097184,17822
18726.0,19,286,58.77,10,0.437,0.5208074498636949,1178
18727.0,19,0,95.98,10,0.515,0.33411463181231754,4931
18728.0,19,0,86.16,6,0.371,0.24101428628219398,13363
18729.0,17,116,73.14,0,0.246,0.1966455146472234,17293
18730.0,20,0,80.73,7,0.35,0.2503135984275953,12519
18731.0,17,0,92.99,0,0.312,0.16203416772453713,20020
18732.0,18,0,63.66,3,0.153,0.11324649239380291,22602
18733.0,18,0,60.47,8,0.221,0.23638194164773585,13760
18734.0,19,285,79.22,5,0.494,0.4869243394121461,1302
18735.0,18,0,62.38,7,0.217,0.21565486872876288,15679
18736.0,20,0,63.45,1,0.115,0.0662287131429318,24107
18737.0,20,0,93.78,3,0.372,0.20570277019811306,16537
18738.0,20,0,54.38,5,0.122,0.15524329196399092,20472
18739.0,17,0,76.34,6,0.3,0.21790307231012737,15470
18740.0,20,265,68.78,1,0.332,0.38881870635787835,2724
18741.0,17,26,80.63,0,0.239,0.12867767359379761,21936
18742.0,20,83,58.24,8,0.26,0.28086704947416646,9352
18743.0,20,0,79.24,10,0.393,0.30665224653457684,6928
18744.0,17,0,86.93,1,0.286,0.14998015503269144,20859
18745.0,17,151,69.86,9,0.409,0.3779215645754915,3086
18746.0,19,164,61.2,3,0.246,0.2687926673353518,10633
18747.0,17,0,80.85,7,0.351,0.24942272975406682,12618
18748.0,20,134,97.78,10,0.618,0.4267563190815189,1872
18749.0,19,145,99.53,5,0.551,0.3667929643455341,3461
18750.0,19,25,56.08,10,0.242,0.28533498389076395,8896
18751.0,20,66,50.7,1,0.067,0.10014576053593956,23093
18752.0,17,149,79.25,6,0.421,0.3404161318780902,4518
18753.0,19,0,64.79,5,0.198,0.1702415690142764,19478
18754.0,20,466,89.31,7,0.726,0.7569096149083523,497
18755.0,17,191,92.45,6,0.545,0.4134992670377383,2113
18756.0,17,317,67.08,10,0.519,0.5704370908405558,1019
18757.0,17,634,98.36,2,0.73101,0.781686743617536,409
18758.0,18,0,65.81,10,0.296,0.2863280541453876,8786
18759.0,17,105,56.98,8,0.266,0.29550138793134395,7953
18760.0,17,0,68.09,0,0.131,0.06334667493620631,24215
18761.0,20,127,89.51,4,0.445,0.308480290201356,6755
18762.0,18,139,95.43,0,0.423,0.284020679848594,9027
18763.0,18,0,90.12,0,0.291,0.15171602598463024,20726
18764.0,18,174,93.99,8,0.581,0.4283254000309498,1849
18765.0,20,31,66.49,2,0.176,0.11509776742931893,22544
18766.0,18,178,92.94,1,0.449,0.3309964907222246,5120
18767.0,18,0,91.67,4,0.375,0.21582171088356372,15670
18768.0,20,131,85.09,6,0.451,0.33583750717608835,4833
18769.0,17,0,94.67,9,0.487,0.31471198578938697,6302
18770.0,18,0,66.13,10,0.298,0.28670577565154926,8743
18771.0,19,333,72.26,1,0.404,0.47982536414747,1343
18772.0,19,30,62.22,0,0.108,0.06453028166287042,24172
18773.0,20,148,77.92,2,0.338,0.27160137855870536,10331
18774.0,20,97,52.73,1,0.103,0.14187502064414984,21282
18775.0,18,0,51.43,5,0.101,0.15039731546215487,20830
18776.0,20,0,54.29,3,0.085,0.09958807596563964,23130
18777.0,17,72,61.52,4,0.204,0.1824934456448044,18433
18778.0,17,152,58.13,1,0.179,0.22064982556564883,15233
18779.0,20,66,93.11,2,0.393,0.23010501586486684,14362
18780.0,17,0,94.14,0,0.32,0.16607713479492872,19764
18781.0,18,0,78.03,5,0.294,0.19933633609940335,17097
18782.0,19,0,66.01,2,0.152,0.09452604740386476,23329
18783.0,18,0,62.87,3,0.147,0.11130838929915639,22667
18784.0,20,478,73.09,5,0.58,0.7178663280467474,637
18785.0,18,0,96.18,8,0.48,0.30053337724436446,7501
18786.0,19,341,82.91,10,0.65,0.6227985775792557,893
18787.0,17,76,94.67,5,0.466,0.2908299066938501,8352
18788.0,17,165,81.81,1,0.36,0.28823701084317666,8606
18789.0,17,0,61.18,7,0.208,0.2136297391198913,15846
18790.0,19,0,59.77,10,0.252,0.27902663879089196,9551
18791.0,17,90,83.76,1,0.323,0.20757977377006903,16372
18792.0,19,92,78.22,6,0.375,0.2831767396925304,9095
18793.0,18,0,67.07,5,0.214,0.17400733561290632,19203
18794.0,19,49,63.48,10,0.312,0.3075469318822552,6841
18795.0,20,130,94.57,0,0.411,0.27327233947751706,10136
18796.0,20,124,80.24,7,0.43,0.33677640752805665,4765
18797.0,17,14,99.0,1,0.383,0.19966576854362342,17073
18798.0,20,180,75.02,7,0.429,0.38361068245629765,2908
18799.0,20,91,76.29,6,0.361,0.2787214058994308,9590
18800.0,19,0,83.18,2,0.277,0.15278296891788345,20630
18801.0,17,168,87.75,8,0.532,0.4106361114786648,2173
18802.0,19,0,97.23,4,0.415,0.23217895304828914,14159
18803.0,19,9,50.44,3,0.063,0.09631872835294887,23256
18804.0,19,0,60.38,2,0.111,0.07886213693434249,23762
18805.0,18,70,68.99,5,0.275,0.2209670160243855,15205
18806.0,19,75,80.24,3,0.324,0.21375590212429998,15835
18807.0,19,0,50.81,6,0.114,0.17696739037469897,18955
18808.0,18,36,93.25,5,0.429,0.258481172849573,11667
18809.0,20,6,83.56,6,0.356,0.23818958482148223,13619
18810.0,19,26,82.77,5,0.346,0.22486519404757208,14880
18811.0,18,135,87.47,0,0.363,0.25803552565448373,11710
18812.0,19,83,67.15,7,0.307,0.27351188157936024,10115
18813.0,20,0,85.95,10,0.442,0.31754649431939347,6097
18814.0,18,113,62.12,5,0.254,0.2471206059346374,12844
18815.0,19,165,61.69,6,0.304,0.3233499718040089,5624
18816.0,17,79,93.15,6,0.475,0.3071409690957587,6882
18817.0,18,0,59.99,8,0.217,0.23566832031918147,13831
18818.0,19,0,92.51,3,0.363,0.20097886624868297,16965
18819.0,20,0,74.54,2,0.214,0.12434357602838701,22165
18820.0,19,115,53.8,8,0.25,0.30010619819147144,7548
18821.0,19,0,57.33,5,0.144,0.1578192908309686,20293
18822.0,18,56,64.85,1,0.163,0.11151168114185724,22663
18823.0,19,47,81.56,3,0.315,0.19412966794940067,17495
18824.0,18,0,76.57,7,0.32,0.24087778278739044,13381
18825.0,17,0,99.53,1,0.377,0.1946057993683141,17461
18826.0,17,194,99.45,4,0.562,0.40253924340122726,2356
18827.0,19,283,65.19,3,0.355,0.430399330922683,1816
18828.0,20,0,68.99,4,0.21,0.15482922714031638,20496
18829.0,18,167,50.79,2,0.154,0.24156931588177252,13329
18830.0,20,18,77.24,8,0.355,0.2726642760317067,10203
18831.0,20,0,57.59,6,0.164,0.1854123689784214,18199
18832.0,19,0,70.09,2,0.182,0.10770165259553349,22816
18833.0,20,0,64.32,6,0.212,0.19551079156841256,17386
18834.0,18,178,79.95,7,0.464,0.3903808064415366,2684
18835.0,18,76,62.05,6,0.247,0.23506200708204603,13883
18836.0,19,77,71.81,4,0.282,0.21220917503561545,15961
18837.0,19,269,74.26,5,0.448,0.4576722728367426,1485
18838.0,19,0,73.0,6,0.275,0.21126453954071897,16044
18839.0,18,89,72.65,0,0.224,0.16277019783029611,19969
18840.0,20,53,67.69,10,0.345,0.31646554575183544,6177
18841.0,17,0,66.49,7,0.246,0.22185576052213804,15130
18842.0,17,0,65.15,10,0.291,0.2852645027360748,8901
18843.0,18,0,80.08,10,0.399,0.30728995242236196,6871
18844.0,17,0,72.52,7,0.29,0.23268487674812507,14120
18845.0,18,502,78.43,10,0.725,0.8183188099976548,289
18846.0,19,0,91.37,3,0.354,0.19717038504164766,17249
18847.0,18,42,67.94,10,0.34,0.3097416159122575,6658
18848.0,17,219,53.06,4,0.242,0.3401197241633097,4537
18849.0,18,0,86.56,3,0.319,0.18133154130577797,18539
18850.0,19,0,67.85,1,0.147,0.0785917870193612,23766
18851.0,20,0,71.12,3,0.207,0.13576114130685174,21599
18852.0,20,43,52.2,6,0.153,0.19781721718470824,17205
18853.0,19,0,51.75,2,0.049,0.06591655162665153,24116
18854.0,17,0,60.76,4,0.15,0.13457985240757064,21655
18855.0,17,0,66.15,7,0.244,0.22137495723877104,15171
18856.0,18,114,85.51,5,0.425,0.3015384572760927,7405
18857.0,17,0,54.46,6,0.141,0.17975997948811906,18692
18858.0,19,0,68.61,8,0.28,0.2488122448659993,12677
18859.0,18,0,80.52,0,0.221,0.11484777592141296,22554
18860.0,20,0,92.56,9,0.472,0.311684568661457,6511
18861.0,18,28,67.81,9,0.311,0.2815120241894024,9280
18862.0,18,0,60.91,1,0.097,0.05142070551846236,24397
18863.0,19,120,99.53,5,0.533,0.3424354364444835,4429
18864.0,17,27,86.97,7,0.413,0.2759770312557294,9880
18865.0,20,0,68.09,0,0.131,0.0696705085206895,24008
18866.0,19,65,77.6,4,0.316,0.21701033796935892,15567
18867.0,19,195,90.84,5,0.518,0.400323894012026,2419
18868.0,18,34,66.86,5,0.236,0.1900540893195948,17800
18869.0,20,130,63.75,2,0.223,0.2163136405447661,15623
18870.0,20,0,51.17,7,0.135,0.2032294575657855,16751
18871.0,17,0,64.09,5,0.193,0.16798291919967992,19637
18872.0,19,196,92.46,10,0.621,0.4749346694462224,1373
18873.0,20,128,94.86,10,0.593,0.4169604468189998,2046
18874.0,18,0,64.85,10,0.289,0.2850546533249466,8933
18875.0,19,0,98.83,5,0.445,0.2539750941941619,12127
18876.0,20,89,99.53,4,0.493,0.2992688173730848,7626
18877.0,18,78,65.56,7,0.292,0.2661122161013637,10895
18878.0,19,0,51.15,8,0.153,0.22624097126133572,14756
18879.0,19,74,86.71,7,0.443,0.3073438596588804,6862
18880.0,17,0,53.53,0,0.04199,0.007779766726714078,24983
18881.0,17,33,52.55,0,0.04199,0.04462574851923689,24529
18882.0,19,0,81.64,6,0.338,0.23039815711402944,14336
18883.0,17,83,94.66,10,0.561,0.38081693170806225,2994
18884.0,20,0,52.19,5,0.106,0.1530117877669191,20608
18885.0,19,0,86.14,9,0.425,0.29948015718025534,7610
18886.0,19,0,87.3,8,0.416,0.28308633198053607,9118
18887.0,18,351,61.47,5,0.41,0.5394731264970628,1108
18888.0,18,86,59.05,6,0.232,0.23815328556560528,13624
18889.0,18,0,98.96,10,0.537,0.3390421213646297,4607
18890.0,19,0,59.31,6,0.176,0.18677152196701874,18077
18891.0,18,75,65.46,1,0.18,0.135581590146472,21610
18892.0,18,0,61.39,8,0.227,0.23751581970277322,13672
18893.0,17,0,64.01,6,0.21,0.193363304765481,17556
18894.0,19,634,73.75,0,0.642,0.7311847395331974,596
18895.0,19,72,64.25,1,0.17,0.13001688915822904,21887
18896.0,19,0,60.83,8,0.223,0.2371760130385481,13700
18897.0,18,165,93.77,5,0.519,0.37321619739686474,3235
18898.0,17,151,69.82,6,0.354,0.3228455045228745,5674
18899.0,18,0,70.31,8,0.292,0.2511579612705283,12426
18900.0,18,0,65.81,1,0.133,0.06927194586558061,24030
18901.0,17,0,51.33,1,0.04199,0.03215223746972966,24788
18902.0,20,150,70.57,2,0.286,0.25651089377980657,11865
18903.0,18,46,80.12,8,0.394,0.2930805260245754,8168
18904.0,18,0,58.51,3,0.116,0.10235983064778818,23009
18905.0,19,190,99.41,10,0.668,0.4795547461098972,1344
18906.0,20,143,99.1,9,0.616,0.42303950203085666,1933
18907.0,18,0,88.66,4,0.353,0.20705492630417688,16418
18908.0,19,0,81.4,9,0.391,0.29114148744577645,8319
18909.0,17,90,58.61,9,0.286,0.3069736969151288,6905
18910.0,19,128,76.48,9,0.441,0.36863051701155786,3380
18911.0,17,0,74.38,8,0.322,0.25808185830222596,11707
18912.0,17,0,59.97,8,0.217,0.23547981312012797,13846
18913.0,19,99,88.31,1,0.363,0.23210295630927244,14169
18914.0,17,109,61.22,9,0.318,0.3259997357327411,5402
18915.0,17,135,55.52,8,0.276,0.32030743638022646,5885
18916.0,17,106,94.79,10,0.578,0.3983836022644589,2468
18917.0,20,0,93.03,0,0.312,0.1641296306215066,19887
18918.0,19,0,84.05,8,0.392,0.2766230467648693,9808
18919.0,18,137,57.21,0,0.144,0.1914866318505711,17694
18920.0,20,0,51.45,6,0.119,0.1785415630083135,18812
18921.0,18,30,56.91,0,0.07,0.047271768882790145,24478
18922.0,20,0,84.16,8,0.393,0.27737495712632976,9733
18923.0,18,0,56.06,5,0.134,0.15526744784290386,20466
18924.0,17,195,73.45,4,0.374,0.3474326207959166,4238
18925.0,17,0,64.24,1,0.121,0.0623960856769177,24240
18926.0,18,93,52.86,6,0.192,0.23466494618406675,13918
18927.0,17,0,86.69,2,0.302,0.16380672189478063,19904
18928.0,17,0,95.76,9,0.495,0.31675747038104535,6152
18929.0,18,0,67.89,5,0.22,0.1757272401967904,19073
18930.0,20,0,82.41,1,0.253,0.1356837622295457,21602
18931.0,17,0,53.06,1,0.04199,0.0327259376082606,24770
18932.0,17,0,58.59,2,0.098,0.072255568985737,23934
18933.0,20,325,50.87,7,0.352,0.5159873387015604,1198
18934.0,17,0,94.29,9,0.485,0.31415886398365067,6349
18935.0,20,192,54.85,7,0.291,0.36112266519338104,3671
18936.0,19,0,85.2,3,0.31,0.17792077957878194,18876
18937.0,20,272,53.84,5,0.301,0.42508732201072696,1901
18938.0,19,130,89.44,1,0.392,0.26834911449774007,10673
18939.0,19,0,99.53,2,0.396,0.20810830199408176,16329
18940.0,17,0,85.49,0,0.257,0.13381928808538773,21696
18941.0,19,0,55.18,10,0.219,0.27398127097496416,10062
18942.0,19,148,72.53,4,0.335,0.28934655966746275,8502
18943.0,20,0,67.17,4,0.197,0.15060798892049476,20819
18944.0,17,402,75.07,6,0.561,0.6429971363637793,844
18945.0,17,46,53.56,8,0.202,0.24869942576359175,12689
18946.0,17,46,95.94,4,0.437,0.25437626500498106,12087
18947.0,20,98,62.12,4,0.226,0.2116368938360396,16009
18948.0,17,135,85.09,6,0.454,0.3388255155709133,4625
18949.0,20,174,73.82,0,0.29,0.27267289921666693,10201
18950.0,18,30,93.31,7,0.461,0.292067047194921,8240
18951.0,18,53,85.92,1,0.314,0.18016955386595868,18653
18952.0,20,399,99.53,2,0.665,0.6126566714995881,918
18953.0,19,0,92.33,3,0.361,0.20019518386682356,17019
18954.0,19,0,63.35,1,0.115,0.06242112032187843,24239
18955.0,20,361,50.44,7,0.371,0.559989588731434,1046
18956.0,20,18,71.98,7,0.298,0.24089063155647872,13380
18957.0,19,32,66.71,4,0.215,0.16374675142791154,19909
18958.0,18,94,53.29,6,0.196,0.2362007153058618,13775
18959.0,20,188,80.89,5,0.441,0.37164741155308584,3286
18960.0,19,15,99.5,8,0.514,0.31502314610054083,6280
18961.0,20,169,68.17,2,0.282,0.27553039708075705,9919
18962.0,20,0,57.69,1,0.074,0.05035981751654774,24417
18963.0,19,247,73.87,4,0.412,0.41426824738659024,2096
18964.0,18,0,80.62,3,0.276,0.16248970158583306,19987
18965.0,20,153,97.04,9,0.607,0.4283632605194857,1847
18966.0,20,31,54.69,9,0.218,0.265869134747719,10918
18967.0,17,0,54.02,6,0.138,0.17930047548970623,18734
18968.0,19,29,90.94,2,0.353,0.19498738717310887,17427
18969.0,19,104,93.37,3,0.439,0.279405912190908,9513
18970.0,19,0,83.11,0,0.24,0.12604255674995138,22056
18971.0,20,100,90.42,3,0.415,0.26792586787649725,10720
18972.0,18,134,51.52,2,0.137,0.19904046650412846,17121
18973.0,20,0,96.08,1,0.352,0.18451033298589045,18279
18974.0,19,42,83.05,6,0.377,0.2564247657457052,11872
18975.0,17,166,95.92,7,0.572,0.4090930973658274,2202
18976.0,19,0,73.78,2,0.209,0.12022267590626473,22368
18977.0,17,183,91.67,1,0.443,0.3334594336565572,4968
18978.0,20,626,95.44,9,0.73101,0.9644879948557649,8
18979.0,20,185,57.28,4,0.25,0.30504376622294344,7072
18980.0,20,0,50.44,5,0.091,0.15134484643239354,20759
18981.0,19,195,66.99,10,0.436,0.43367100490069416,1763
18982.0,18,0,63.67,4,0.171,0.1406013352768161,21348
18983.0,18,0,51.53,0,0.04199,0.01070483319674854,24964
18984.0,20,0,98.49,4,0.424,0.23638563318731248,13759
18985.0,17,146,86.05,10,0.541,0.4170660810564476,2044
18986.0,20,17,59.37,2,0.115,0.08630733228940897,23576
18987.0,18,0,99.05,7,0.483,0.2892327318525212,8514
18988.0,19,131,60.94,10,0.349,0.363626270790326,3574
18989.0,19,210,91.26,1,0.459,0.3650768308994956,3524
18990.0,17,0,64.86,7,0.235,0.21932496934444184,15342
18991.0,17,0,72.65,1,0.182,0.095060369287953,23304
18992.0,17,0,71.27,9,0.317,0.2737213689829646,10092
18993.0,20,0,73.17,9,0.331,0.27774659405335644,9695
18994.0,17,0,76.72,10,0.375,0.3019297611019145,7372
18995.0,19,48,51.28,5,0.132,0.17297028695763128,19264
18996.0,17,0,97.93,8,0.493,0.30399765447204086,7168
18997.0,20,0,78.04,5,0.294,0.2007474628782606,16983
18998.0,20,0,74.4,6,0.286,0.21517826285666175,15716
18999.0,18,10,60.07,7,0.206,0.21584283743336607,15668
19000.0,17,14,63.65,10,0.29,0.28927451990727165,8507
19001.0,18,157,98.23,4,0.528,0.3600111030665515,3721
19002.0,19,167,53.46,9,0.3,0.36768546149937154,3418
19003.0,19,48,88.68,7,0.44,0.29331048002564974,8141
19004.0,19,47,98.82,5,0.476,0.28064162365085454,9372
19005.0,19,0,78.82,9,0.372,0.2866300709679141,8757
19006.0,19,0,80.91,5,0.315,0.20712939200571237,16412
19007.0,17,0,77.92,1,0.22,0.11556515611184907,22524
19008.0,17,0,72.77,7,0.292,0.23319650627137478,14059
19009.0,20,117,69.69,0,0.221,0.19120166794371918,17717
19010.0,19,0,67.06,8,0.269,0.24639019213277685,12917
19011.0,20,53,50.44,0,0.04199,0.07686849803599485,23807
19012.0,19,111,55.64,2,0.152,0.1759030432131437,19050
19013.0,18,0,89.3,8,0.43,0.28663566948722297,8754
19014.0,19,51,89.22,3,0.373,0.22101625971281996,15199
19015.0,19,0,60.91,9,0.242,0.25949127412654355,11566
19016.0,17,107,83.44,9,0.478,0.36290389306712245,3600
19017.0,18,69,90.14,2,0.374,0.22200253140982854,15122
19018.0,19,0,64.76,10,0.288,0.28518851452833777,8917
19019.0,17,0,92.47,7,0.435,0.2744350963129097,10013
19020.0,17,0,60.14,7,0.2,0.21207596238278567,15971
19021.0,17,0,75.7,8,0.331,0.2603286566054908,11470
19022.0,19,13,59.09,6,0.183,0.19114710791122788,17720
19023.0,17,97,53.88,9,0.256,0.3056267032247623,7015
19024.0,18,0,51.0,1,0.04199,0.0336495961415887,24750
19025.0,17,0,61.96,6,0.195,0.1899457756763674,17805
19026.0,18,0,74.9,8,0.326,0.2592271391833189,11594
19027.0,17,0,89.21,7,0.411,0.2671872058155729,10775
19028.0,20,0,56.83,5,0.14,0.15826912857468287,20264
19029.0,18,211,87.1,3,0.465,0.3817795879589127,2964
19030.0,17,51,55.61,8,0.22,0.2542083609496456,12103
19031.0,19,0,65.31,5,0.201,0.1710857434125064,19400
19032.0,20,0,79.22,2,0.248,0.140329569745442,21363
19033.0,20,0,66.63,10,0.302,0.28818206438723,8610
19034.0,20,0,67.87,6,0.238,0.2019337700821068,16895
19035.0,18,0,96.77,8,0.484,0.3016702168407848,7401
19036.0,18,0,71.81,2,0.194,0.11213551977814855,22645
19037.0,18,55,75.85,0,0.224,0.13560589151348937,21607
19038.0,18,0,86.02,1,0.279,0.14676052390870967,21033
19039.0,20,0,62.87,1,0.111,0.06441734912399778,24178
19040.0,17,0,99.53,5,0.452,0.2557762411353349,11940
19041.0,20,0,51.83,7,0.14,0.203858411128593,16703
19042.0,20,92,50.58,6,0.175,0.23212256621675684,14167
19043.0,20,0,62.02,0,0.087,0.047766060192872564,24471
19044.0,19,0,87.03,10,0.45,0.31899086176587443,5976
19045.0,20,89,83.75,4,0.377,0.255972661691206,11917
19046.0,17,155,59.88,10,0.357,0.38291712123287447,2934
19047.0,20,2,74.82,10,0.363,0.30081485024861093,7471
19048.0,19,0,65.94,8,0.261,0.24467757957362096,13064
19049.0,20,188,69.44,8,0.413,0.3990071996216278,2453
19050.0,17,199,76.97,3,0.384,0.3448961110407784,4343
